unique_id,unique_reserve,protection_status,depth,visibility,relief_mean,biotic_reef,,,,,,,,,,,
FP_2016_ID_01_KOO_170,Kapoposang 2,open,14.3,10,2.1667,32,,,,,,,,,,,
FP_2016_ID_01_KOO_163,Kapoposang 2,open,14.5,10,2,60,,,,,,,,,,,
FP_2016_ID_01_KOO_173,Kapoposang 2,open,14.5,9,0.9333,20,,,,,,,,,,,
FP_2016_ID_01_KOO_112,Kapoposang 2,open,15,7,1.0833,0,,,,,,,,,,,
FP_2016_ID_01_KOO_172,Kapoposang 2,open,15.1,10,0.1667,0,,,,,,,,,,,
FP_2016_ID_01_KOO_034,Kapoposang 2,open,15.2,9,0,0,,,,,,,,,,,
FP_2016_ID_01_KOO_120,Kapoposang 2,open,15.3,10,0.2,0,,,,,,,,,,,
FP_2016_ID_01_KOO_144,Kapoposang 2,open,15.3,7,1.3333,58,,,,,,,,,,,
FP_2016_ID_01_KOO_105,Kapoposang 2,open,15.5,9,0.2,0,,,,,,,,,,,
FP_2016_ID_01_KOO_136,Kapoposang 2,open,15.5,7,0.6,10,,,,,,,,,,,
FP_2016_ID_01_KOO_169,Kapoposang 2,open,15.7,10,0.2,10,,,,,,,,,,,
FP_2016_ID_01_KOO_149,Kapoposang 2,open,15.9,5,0,0,,,,,,,,,,,
FP_2016_ID_01_KOO_176,Kapoposang 2,open,15.9,10,0.3636,0,,,,,,,,,,,
FP_2016_ID_01_KOO_011,Kapoposang 2,open,16.4,9,2.5714,49,,,,,,,,,,,
FP_2016_ID_01_KOO_154,Kapoposang 2,open,16.4,7,2,7,,,,,,,,,,,
FP_2016_ID_01_KOO_179,Kapoposang 2,open,16.4,10,1.7778,66,,,,,,,,,,,
FP_2016_ID_01_KOO_135,Kapoposang 2,open,16.5,7,2,100,,,,,,,,,,,
FP_2016_ID_01_KOO_161,Kapoposang 2,open,16.5,7,0.2,0,,,,,,,,,,,
FP_2016_ID_01_KOO_116,Kapoposang 2,open,16.6,9,1.2778,40,,,,,,,,,,,
FP_2016_ID_01_KOO_142,Kapoposang 2,open,16.6,7,1.1333,45,,,,,,,,,,,
FP_2016_ID_01_KOO_183,Kapoposang 2,open,16.6,7,2.0625,18,,,,,,,,,,,
FP_2016_ID_01_KOO_001,Kapoposang 2,open,16.7,10,1.1875,12,,,,,,,,,,,
FP_2016_ID_01_KOO_032,Kapoposang 2,open,17.4,9,1.2,30,,,,,,,,,,,
FP_2016_ID_01_KOO_121,Kapoposang 2,open,17.4,10,2,66,,,,,,,,,,,
FP_2016_ID_01_KOO_180,Kapoposang 2,open,17.4,10,0,0,,,,,,,,,,,
FP_2016_ID_01_KOO_098,Kapoposang 2,open,18.1,7,0.9167,8,,,,,,,,,,,
FP_2016_ID_01_KOO_162,Kapoposang 2,open,18.2,10,2.3333,100,,,,,,,,,,,
FP_2016_ID_01_KOO_099,Kapoposang 2,open,18.3,7,0,0,,,,,,,,,,,
FP_2016_ID_01_KOO_118,Kapoposang 2,open,18.3,7,2,100,,,,,,,,,,,
FP_2016_ID_01_KOO_115,Kapoposang 2,open,18.9,9,0.8,12,,,,,,,,,,,
FP_2016_ID_01_KOO_165,Kapoposang 2,open,19.3,10,2.2857,87,,,,,,,,,,,
FP_2016_ID_01_KOO_137,Kapoposang 2,open,19.6,7,1.1538,30,,,,,,,,,,,
FP_2016_ID_01_KOO_100,Kapoposang 2,open,20.1,10,1.9333,53,,,,,,,,,,,
FP_2016_ID_01_KOO_164,Kapoposang 2,open,20.1,10,2,90,,,,,,,,,,,
FP_2016_ID_01_KOO_005,Kapoposang 2,open,20.5,10,2.2667,71,,,,,,,,,,,
FP_2016_ID_01_KOO_182,Kapoposang 2,open,21,10,2.5833,53,,,,,,,,,,,
FP_2016_ID_01_KOO_133,Kapoposang 2,open,21.2,7,1.8182,50,,,,,,,,,,,
FP_2016_ID_01_KOO_148,Kapoposang 2,open,21.4,7,1.6667,25,,,,,,,,,,,
FP_2016_ID_01_KOO_109,Kapoposang 2,open,21.9,7,0,0,,,,,,,,,,,
FP_2016_ID_01_KOO_014,Kapoposang 2,open,22,10,1.7273,20,,,,,,,,,,,
FP_2016_ID_01_KOO_132,Kapoposang 2,open,22.3,7,1.625,75,,,,,,,,,,,
FP_2016_ID_01_KOO_101,Kapoposang 2,open,23,10,1.8333,66,,,,,,,,,,,
FP_2016_ID_01_KOO_152,Kapoposang 2,open,23.1,10,1.375,12,,,,,,,,,,,
FP_2016_ID_01_KOO_036,Kapoposang 2,open,23.5,10,2,99,,,,,,,,,,,
FP_2016_ID_01_KOO_178,Kapoposang 2,open,23.6,10,2.2,42,,,,,,,,,,,
FP_2016_ID_01_KOO_174,Kapoposang 2,open,25.6,9,NA,NA,,,,,,,,,,,
FP_2016_ID_01_KOO_104,Kapoposang 2,open,25.8,10,2.375,56,,,,,,,,,,,
FP_2016_ID_01_KOO_110,Kapoposang 2,open,25.9,7,0,0,,,,,,,,,,,
FP_2016_ID_01_KOO_114,Kapoposang 2,open,26,7,1.8,57,,,,,,,,,,,
FP_2016_ID_01_KOO_033,Kapoposang 2,open,26.2,9,0.3333,0,,,,,,,,,,,
FP_2016_ID_01_KOO_031,Kapoposang 2,open,28.8,9,0.4667,0,,,,,,,,,,,
FP_2016_ID_01_KOO_119,Kapoposang 2,open,30,5,2,67,,,,,,,,,,,
FP_2016_ID_01_KOO_185,Kapoposang 2,open,30.8,9,0,0,,,,,,,,,,,
FP_2016_ID_01_KOO_018,Kapoposang 2,open,31.9,9,1.2667,59,,,,,,,,,,,
FP_2016_ID_01_KOO_138,Kapoposang 2,open,32.7,7,0.9231,0,,,,,,,,,,,
FP_2016_ID_01_KOO_151,Kapoposang 2,open,35.4,9,0,0,,,,,,,,,,,
FP_2016_ID_01_KOO_184,Kapoposang 2,open,35.5,9,0.6154,8,,,,,,,,,,,
FP_2016_ID_01_KOO_123,Kapoposang 2,open,39.1,7,2,42,,,,,,,,,,,
FP_2016_ID_01_KOO_171,Kapoposang 2,open,39.6,10,0.2308,0,,,,,,,,,,,
FP_2016_ID_01_KOO_029,Kapoposang 2,open,45,9,0.25,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_020,Kisite,closed,6.2,9,1.8,80,,,,,,,,,,,
FP_2017_KE_01_SKKS_036,Kisite,closed,6.5,NA,NA,NA,,,,,,,,,,,
FP_2017_KE_01_SKKS_011,Kisite,closed,7,10,0.7,11,,,,,,,,,,,
FP_2017_KE_01_SKKS_021,Kisite,closed,7.1,10,0.2,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_013,Kisite,closed,8.5,10,1.7692,61,,,,,,,,,,,
FP_2017_KE_01_SKKS_008,Kisite,closed,9.2,9,2.8667,100,,,,,,,,,,,
FP_2017_KE_01_SKKS_019,Kisite,closed,11,9,0,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_027,Kisite,closed,11,9,2,100,,,,,,,,,,,
FP_2017_KE_01_SKKS_016,Kisite,closed,14,10,0,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_050,Kisite,closed,14,10,0,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_024,Kisite,closed,17,10,0.6,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_051,Kisite,closed,18,10,0.1,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_023,Kisite,closed,19,9,2.2,100,,,,,,,,,,,
FP_2017_KE_01_SKKS_037,Kisite,closed,19,9,2,100,,,,,,,,,,,
FP_2017_KE_01_SKKS_022,Kisite,closed,22,9,1.6429,21,,,,,,,,,,,
FP_2017_KE_01_SKKS_014,Kisite,closed,23,10,3,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_038,Kisite,closed,27,7,2,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_017,Kisite,closed,35,10,1.1667,8,,,,,,,,,,,
FP_2017_KE_01_SKKS_025,Kisite,closed,39,7,1.6,0,,,,,,,,,,,
FP_2017_KE_01_SKKS_039,Kisite,closed,41,7,1.5,0,,,,,,,,,,,
FP_2017_KE_01_SKKW_031,Kisite,open,6,7,1.6667,16,,,,,,,,,,,
FP_2017_KE_01_SKMR_046,Kisite,open,7.6,7,3.7,27,,,,,,,,,,,
FP_2017_KE_01_SKMR_001,Kisite,open,10,9,2.2778,98,,,,,,,,,,,
FP_2017_KE_01_SKMR_045,Kisite,open,10,7,0,0,,,,,,,,,,,
FP_2017_KE_01_SKKW_029,Kisite,open,12,9,2.6364,54,,,,,,,,,,,
FP_2017_KE_01_SKMR_010,Kisite,open,13,5,2.4,25,,,,,,,,,,,
FP_2017_KE_01_SKMR_009,Kisite,open,15,9,1.7,100,,,,,,,,,,,
FP_2017_KE_01_SKMR_007,Kisite,open,16,10,2.7692,100,,,,,,,,,,,
FP_2017_KE_01_SKMR_002,Kisite,open,17,9,1.6,42,,,,,,,,,,,
FP_2017_KE_01_SKMR_047,Kisite,open,17,9,1,25,,,,,,,,,,,
FP_2017_KE_01_SKMR_043,Kisite,open,19,10,2.4,40,,,,,,,,,,,
FP_2017_KE_01_SKKW_032,Kisite,open,23,9,2.9091,90,,,,,,,,,,,
FP_2017_KE_01_SKKW_034,Kisite,open,23,7,2,40,,,,,,,,,,,
FP_2017_KE_01_SKKW_028,Kisite,open,24,10,2,90,,,,,,,,,,,
FP_2017_KE_01_SKMR_040,Kisite,open,24,10,0.1429,0,,,,,,,,,,,
FP_2017_KE_01_SKKW_026,Kisite,open,34,7,0.6,0,,,,,,,,,,,
FP_2017_KE_01_SKKW_035,Kisite,open,37,10,2,100,,,,,,,,,,,
FP_2017_KE_01_SKKW_033,Kisite,open,39,10,2.125,0,,,,,,,,,,,
FP_2017_KE_01_SKMR_042,Kisite,open,39,9,2.5333,93,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_013,Lighthouse,closed,8,3,2.6429,7,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_018,Lighthouse,closed,8,5,1.8667,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_008,Lighthouse,closed,8.1,3,1.3333,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_017,Lighthouse,closed,8.4,3,1.6154,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_019,Lighthouse,closed,8.4,3,1,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_011,Lighthouse,closed,8.5,5,1,100,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_014,Lighthouse,closed,8.5,5,1,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_009,Lighthouse,closed,8.8,3,1,100,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_016,Lighthouse,closed,8.8,5,1,100,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_020,Lighthouse,closed,8.8,3,1.25,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_021,Lighthouse,closed,9,5,1.9231,38,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_010,Lighthouse,closed,9.3,5,2,100,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_012,Lighthouse,closed,9.5,5,1,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_015,Lighthouse,closed,9.8,1,2.5,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCR_007,Lighthouse,closed,9.9,1,1.3333,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCO_019,Lighthouse,open,7.1,3,1.4167,66,,,,,,,,,,,
LH_2014_AU-I_02_PNWCO_014,Lighthouse,open,8,3,2,100,,,,,,,,,,,
LH_2014_AU-I_02_PNWCO_013,Lighthouse,open,8.2,3,2.3636,63,,,,,,,,,,,
LH_2014_AU-I_02_PNWCO_015,Lighthouse,open,8.2,3,1.1,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCO_012,Lighthouse,open,8.5,3,0,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCO_017,Lighthouse,open,8.7,5,2.8667,100,,,,,,,,,,,
LH_2014_AU-I_02_PNWCO_018,Lighthouse,open,8.9,5,1.8333,100,,,,,,,,,,,
LH_2014_AU-I_02_PNWCO_011,Lighthouse,open,10.5,3,1,0,,,,,,,,,,,
LH_2014_AU-I_02_PNWCO_016,Lighthouse,open,11,3,2.5556,88,,,,,,,,,,,
LH_2015_AU-I_06_NMR_004,Mandu,closed,7,7,4.8333,83,,,,,,,,,,,
LH_2015_AU-I_06_NMR_007,Mandu,closed,8.2,9,2.8333,50,,,,,,,,,,,
LH_2015_AU-I_06_NMR_006,Mandu,closed,9,10,4.6667,88,,,,,,,,,,,
LH_2015_AU-I_06_NMR_002,Mandu,closed,9.8,7,3,0,,,,,,,,,,,
LH_2015_AU-I_06_NMR_008,Mandu,closed,10,9,3.875,62,,,,,,,,,,,
LH_2015_AU-I_06_NMR_009,Mandu,closed,10.1,7,4.8,93,,,,,,,,,,,
LH_2015_AU-I_06_NMR_001,Mandu,closed,10.3,7,5,100,,,,,,,,,,,
LH_2015_AU-I_06_NMR_010,Mandu,closed,10.4,7,3.7778,66,,,,,,,,,,,
LH_2015_AU-I_06_NMO_001,Mandu,open,8.8,5,1.9286,28,,,,,,,,,,,
LH_2015_AU-I_06_NMO_005,Mandu,open,8.8,7,4.8333,44,,,,,,,,,,,
LH_2015_AU-I_06_NMO_004,Mandu,open,9,5,2.25,0,,,,,,,,,,,
LH_2015_AU-I_06_NMO_003,Mandu,open,10,7,2.0667,0,,,,,,,,,,,
LH_2015_AU-I_06_NMO_002,Mandu,open,11,5,2.1538,0,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_006,Maud,closed,6.6,7,1.1667,8,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_012,Maud,closed,6.8,5,1.2667,6,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_004,Maud,closed,7,7,1.8333,83,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_001,Maud,closed,7.1,5,2,0,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_003,Maud,closed,7.8,7,2.5833,75,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_005,Maud,closed,7.8,7,3.25,0,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_007,Maud,closed,7.8,7,2.1,0,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_002,Maud,closed,7.9,7,2.2,50,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_011,Maud,closed,8.6,5,2.6,0,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_013,Maud,closed,8.7,3,0.4,0,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_008,Maud,closed,9.2,5,2.625,12,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_010,Maud,closed,9.4,5,2.25,0,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_009,Maud,closed,10,5,2.125,0,,,,,,,,,,,
LH_2015_AU-I_06_NMAR_014,Maud,closed,11.6,3,1,0,,,,,,,,,,,
LH_2015_AU-I_06_NPO_002,Maud,open,7.2,5,0,0,,,,,,,,,,,
LH_2015_AU-I_06_NPO_001,Maud,open,8.6,NA,NA,NA,,,,,,,,,,,
LH_2015_AU-I_06_NPO_003,Maud,open,9.3,7,1,0,,,,,,,,,,,
LH_2015_AU-I_06_NPO_005,Maud,open,9.8,5,3,100,,,,,,,,,,,
LH_2015_AU-I_06_NPO_004,Maud,open,10.5,5,1,0,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_011,MNP-11-1004,closed,5.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_005,MNP-11-1004,closed,6.02,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_026,MNP-11-1004,closed,6.6,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_022,MNP-11-1004,closed,6.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_029,MNP-11-1004,closed,8.2,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_032,MNP-11-1004,closed,9.1,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_007,MNP-11-1004,closed,9.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_006,MNP-11-1004,closed,10,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_010,MNP-11-1004,closed,11.2,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_038,MNP-11-1004,closed,12,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_003,MNP-11-1004,closed,12.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_004,MNP-11-1004,closed,13.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_008,MNP-11-1004,closed,14,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_030,MNP-11-1004,closed,14.6,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_016,MNP-11-1004,closed,14.7,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_024,MNP-11-1004,closed,15.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_027,MNP-11-1004,closed,16.3,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_031,MNP-11-1004,closed,16.7,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_014,MNP-11-1004,closed,17.6,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_017,MNP-11-1004,closed,17.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_012,MNP-11-1004,closed,18.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_037,MNP-11-1004,closed,19,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_025,MNP-11-1004,closed,22.2,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_039,MNP-11-1004,closed,23,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_019,MNP-11-1004,closed,23.1,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_035,MNP-11-1004,closed,25,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_036,MNP-11-1004,closed,25,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_040,MNP-11-1004,closed,26,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_002,MNP-11-1004,closed,26.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_020,MNP-11-1004,closed,26.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_034,MNP-11-1004,closed,27,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_023,MNP-11-1004,closed,27.6,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_013,MNP-11-1004,closed,27.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_021,MNP-11-1004,closed,33.2,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_001,MNP-11-1004,closed,33.4,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_033,MNP-11-1004,closed,34,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_015,MNP-11-1004,closed,36.7,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHM_028,MNP-11-1004,closed,37.4,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_030,MNP-11-1004,open,3.4,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_014,MNP-11-1004,open,3.7,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_021,MNP-11-1004,open,4,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_026,MNP-11-1004,open,6.7,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_001,MNP-11-1004,open,7.6,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_023,MNP-11-1004,open,7.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_008,MNP-11-1004,open,8.4,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_015,MNP-11-1004,open,9.2,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_002,MNP-11-1004,open,9.4,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_018,MNP-11-1004,open,10.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_005,MNP-11-1004,open,11.3,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_007,MNP-11-1004,open,11.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_016,MNP-11-1004,open,11.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_027,MNP-11-1004,open,11.7,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_020,MNP-11-1004,open,11.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_019,MNP-11-1004,open,13.1,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_013,MNP-11-1004,open,15.7,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_022,MNP-11-1004,open,16.3,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_029,MNP-11-1004,open,17.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_025,MNP-11-1004,open,17.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_006,MNP-11-1004,open,19,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_004,MNP-11-1004,open,19.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_028,MNP-11-1004,open,20.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_012,MNP-11-1004,open,23,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_011,MNP-11-1004,open,23.1,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_034,MNP-11-1004,open,26,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_024,MNP-11-1004,open,26.7,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_LKHL_017,MNP-11-1004,open,38.5,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_002,MNP-13-1019,closed,2.8,7,1.4167,49,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_016A,MNP-13-1019,closed,3.4,5,0.6,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_047,MNP-13-1019,closed,3.6,5,2.1,30,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_021,MNP-13-1019,closed,4.1,7,1.5882,6,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_015,MNP-13-1019,closed,5,7,1.0667,14,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_040,MNP-13-1019,closed,5,3,2.3333,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_006,MNP-13-1019,closed,5.3,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_005,MNP-13-1019,closed,6.9,7,0.1,10,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_008,MNP-13-1019,closed,8.1,5,2,41,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_035,MNP-13-1019,closed,8.3,7,1.5455,9,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_013,MNP-13-1019,closed,9,3,1.8333,20,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_003,MNP-13-1019,closed,9.7,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_012,MNP-13-1019,closed,10.4,5,2,66,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_011,MNP-13-1019,closed,10.5,7,2,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_014,MNP-13-1019,closed,10.7,5,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_049,MNP-13-1019,closed,11,1,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_017,MNP-13-1019,closed,11.2,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_041,MNP-13-1019,closed,11.4,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_020,MNP-13-1019,closed,11.5,7,0.75,33,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_031,MNP-13-1019,closed,11.6,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_033,MNP-13-1019,closed,11.8,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_050,MNP-13-1019,closed,12,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_017A,MNP-13-1019,closed,12.4,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_042,MNP-13-1019,closed,12.5,3,0.1875,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_034,MNP-13-1019,closed,13.8,7,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_028,MNP-13-1019,closed,14,5,1.75,91,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_039,MNP-13-1019,closed,14,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_009,MNP-13-1019,closed,14.5,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_001,MNP-13-1019,closed,14.6,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_018,MNP-13-1019,closed,15.2,5,2.3,20,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_045,MNP-13-1019,closed,15.2,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_048,MNP-13-1019,closed,15.6,5,1,16,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_010,MNP-13-1019,closed,15.7,5,0.3333,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_007,MNP-13-1019,closed,15.9,3,1.0909,30,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_046,MNP-13-1019,closed,16.1,3,0.2,22,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_004,MNP-13-1019,closed,16.5,3,0,80,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_043,MNP-13-1019,closed,16.6,NA,NA,NA,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_044,MNP-13-1019,closed,16.9,3,0.2,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_029,MNP-13-1019,closed,17.2,7,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_036,MNP-13-1019,closed,17.9,5,0.5455,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_051,MNP-13-1019,closed,17.9,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_032,MNP-13-1019,closed,18,3,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_019,MNP-13-1019,closed,19.1,7,1,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_030,MNP-13-1019,closed,19.2,7,1.0769,23,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_027,MNP-13-1019,closed,21.3,7,1,100,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_037,MNP-13-1019,closed,22.6,5,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_015A,MNP-13-1019,closed,23.8,9,0,0,,,,,,,,,,,
FP_2016_AU-P_04_PCBC_022,MNP-13-1019,closed,24.6,7,1,90,,,,,,,,,,,
